target_id,text,source,week,reviewer_id,draft_key,round_id,project_title,reviewer_group,persona_id,persona_name,opinion_type,decision_axis
synth.owner03,지원하지 않는 식물을 기존 일곱 종류 중 하나로 판단할 수 있다면 출력된 향을 식물 식별의 근거로 믿게 해서는 안 되겠다.,ai,2,synth.peer05,top5-20260909-D03-023,,OlfacEnhancer,peer_student,,,concern,
synth.owner03,지원 범위 밖의 식물을 포함한 시연을 마련하면 장치가 다룰 수 있는 환경의 한계를 설명하기 좋겠다.,ai,2,synth.peer05,top5-20260909-D03-024,,OlfacEnhancer,peer_student,,,idea,
synth.owner03,식물을 어떤 범주로 분류할지 정하는 과정도 환경 경험을 설계하는 선택이므로 일곱 종의 선정 이유를 함께 다룰 만하다.,ai,2,synth.peer05,top5-20260909-D03-025,,OlfacEnhancer,peer_student,,,interpretation,
synth.owner03,목걸이가 식물의 냄새를 채집하는 것인지 미리 준비된 향을 내보내는 것인지 처음에는 구분하기 어려울 것 같다.,ai,2,synth.observer01,top5-20260909-D03-026,,OlfacEnhancer,observer,,,question,
synth.owner03,향 구획을 볼 수 있는 설명 모형을 옆에 두면 카메라의 분류와 준비된 향의 선택을 쉽게 이해할 수 있겠다.,ai,4,synth.observer01,top5-20260909-D03-027,,OlfacEnhancer,observer,,,idea,
synth.owner03,식물을 바라보는 행동만으로 다른 감각의 결과를 접한다는 점은 짧은 설명으로도 체험 목표를 전달하기 좋다.,ai,3,synth.observer01,top5-20260909-D03-028,,OlfacEnhancer,observer,,,review,
synth.owner03,바람이 불어 향이 잘 느껴지지 않을 때 사용자는 식물을 인식하지 못한 것으로 오해할 수 있다.,ai,1,synth.observer01,top5-20260909-D03-029,,OlfacEnhancer,observer,,,concern,
synth.owner03,카메라 인식 여부와 향이 선택되었는지를 체험 보조 화면에서 확인할 수 있으면 작동에 대한 혼동을 줄일 수 있겠다.,ai,1,synth.observer01,top5-20260909-D03-030,,OlfacEnhancer,observer,,,idea,
synth.owner03,여러 사람이 번갈아 목걸이를 사용할 때 착용부와 향 저장부를 각각 어떻게 관리하는지 궁금하다.,ai,3,synth.observer02,top5-20260909-D03-031,,OlfacEnhancer,observer,,,question,
synth.owner03,향료 보충 시점과 부품 교체 순서를 운영용 안내에 담으면 전시 중 출력 상태를 일정하게 유지하기 좋겠다.,ai,3,synth.observer02,top5-20260909-D03-032,,OlfacEnhancer,observer,,,idea,
synth.owner03,외부 보행 시 카메라 방향이 착용 자세에 따라 달라지면 같은 경로에서도 분류할 장면이 달라질 수 있다.,ai,3,synth.observer02,top5-20260909-D03-033,,OlfacEnhancer,observer,,,concern,
synth.owner03,걷기 전에 카메라가 보는 범위를 확인하는 짧은 준비 단계를 두면 착용 위치를 조정하기 쉽겠다.,ai,1,synth.observer02,top5-20260909-D03-034,,OlfacEnhancer,observer,,,idea,
synth.owner03,자유로운 보행은 사용 상황에 가깝지만 전시 운영에는 변수가 많다. 짧은 지정 경로 뒤에 자유 구간을 제공하는 구성을 제안한다.,ai,4,synth.observer02,top5-20260909-D03-035,,OlfacEnhancer,observer,,,tradeoff,
synth.owner03,목에 거는 방식이 불편한 관객은 장치의 감각 변환을 체험하기 전에 착용 자체에서 어려움을 겪을 수 있다.,ai,1,synth.observer03,top5-20260909-D03-036,,OlfacEnhancer,observer,,,concern,
synth.owner03,몸에 착용하지 않고 손에 들거나 지지대에 고정하는 대안을 두면 여러 자세에서 작동을 비교할 수 있겠다.,ai,2,synth.observer03,top5-20260909-D03-037,,OlfacEnhancer,observer,,,idea,
synth.owner03,향을 잠시 멈추고 싶은 경우 카메라를 가리는 것 외에 직접 중단하는 방법이 있을까?,ai,3,synth.observer03,top5-20260909-D03-038,,OlfacEnhancer,observer,,,question,
synth.owner03,쉽게 찾을 수 있는 향 출력 중단 조작부를 마련하면 걷는 도중에도 체험 강도를 스스로 조절하기 좋겠다.,ai,4,synth.observer03,top5-20260909-D03-039,,OlfacEnhancer,observer,,,idea,
synth.owner03,향으로 정보를 더하는 방식은 시각 중심의 탐색을 넓힐 수 있지만 냄새를 구분하기 어려운 사람에게 같은 정보가 전달된다고 가정할 수는 없다.,ai,4,synth.observer03,top5-20260909-D03-040,,OlfacEnhancer,observer,,,tradeoff,
synth.owner03,식물의 이름보다 냄새의 차이를 먼저 접하면 익숙한 산책길에서도 다른 기준으로 주변을 살펴볼 수 있겠다.,ai,4,synth.observer04,top5-20260909-D03-041,,OlfacEnhancer,observer,,,interpretation,
synth.owner03,지역마다 흔한 식물이 다른데 일곱 종의 구성은 어떤 장소를 기준으로 선택되었는지 궁금하다.,ai,2,synth.observer04,top5-20260909-D03-042,,OlfacEnhancer,observer,,,question,
synth.owner03,지역의 식물에 맞춘 버전을 만든다면 종 목록과 향 대응의 선정 과정을 주민과 함께 논의해볼 만하다.,ai,3,synth.observer04,top5-20260909-D03-043,,OlfacEnhancer,observer,,,idea,
synth.owner03,인공적으로 대응시킨 향이 실제 식물의 냄새로 기억될 수 있으므로 둘의 관계를 설명할 필요가 있겠다.,ai,4,synth.observer04,top5-20260909-D03-044,,OlfacEnhancer,observer,,,concern,
synth.owner03,같은 식물에 대한 시각적 분류와 개인의 후각적 연상을 비교하는 활동은 자연을 관찰하는 여러 방식을 이야기하게 한다.,ai,2,synth.observer04,top5-20260909-D03-045,,OlfacEnhancer,observer,,,review,
synth.owner03,일곱 종류를 벗어난 환경에서는 얼마나 자주 향이 나오지 않거나 예상과 다르게 나오는지 알고 싶다.,ai,1,synth.observer05,top5-20260909-D03-046,,OlfacEnhancer,observer,,,question,
synth.owner03,지원 식물이 있는 짧은 경로와 없는 경로를 함께 보여주면 적합한 사용 장소를 판단하기 쉬울 것이다.,ai,3,synth.observer05,top5-20260909-D03-047,,OlfacEnhancer,observer,,,idea,
synth.owner03,향의 차이를 느끼는 데 집중하다 보면 주변 이동 상황에 주의를 덜 기울일 가능성도 검토해야겠다.,ai,1,synth.observer05,top5-20260909-D03-048,,OlfacEnhancer,observer,,,concern,
synth.owner03,식물 앞에 잠시 멈춰 향을 확인하는 체험을 먼저 제공하면 보행과 후각 탐색을 함께 익히기 좋겠다.,ai,2,synth.observer05,top5-20260909-D03-049,,OlfacEnhancer,observer,,,idea,
synth.owner03,향을 자주 방출하면 반응은 풍부해지지만 금방 익숙해질 수 있다. 모든 인식에 출력할 필요가 있는지 질문해볼 만하다.,ai,3,synth.observer05,top5-20260909-D03-050,,OlfacEnhancer,observer,,,tradeoff,
synth.owner04,공간에서 향을 내보내는 시연과 훈련 시간을 추천하는 시연을 나누어 설명한 점이 서로 다른 입력과 출력을 이해하는 데 도움이 된다.,ai,1,synth.peer01,top5-20260909-D04-001,,착용형 후각 인터페이스,peer_student,,,review,
synth.owner04,관객은 현재 공간 체험을 하는지 식별 훈련을 하는지 인터페이스에서 명확히 구분할 수 있을까?,ai,2,synth.peer01,top5-20260909-D04-002,,착용형 후각 인터페이스,peer_student,,,question,
synth.owner04,두 시연의 시작 화면을 구분하고 필요한 입력만 보여주면 위치 정보와 정답률 정보가 섞여 이해되는 것을 줄일 수 있겠다.,ai,1,synth.peer01,top5-20260909-D04-003,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,팔을 움직이는 행동과 공간에서 이동하는 행동이 함께 일어날 때 향 출력의 원인을 관객이 잘못 연결할 수 있다.,ai,2,synth.peer01,top5-20260909-D04-004,,착용형 후각 인터페이스,peer_student,,,concern,
synth.owner04,처음에는 정지한 상태에서 향 출력을 확인하고 이후 이동을 추가하면 공간과 방출 시점의 관계를 익히기 좋겠다.,ai,2,synth.peer01,top5-20260909-D04-005,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,향 발생 소자와 유연 제어회로를 직접 제작했다는 점에서 장치 자체의 설계 기여가 분명하게 드러난다.,ai,2,synth.peer02,top5-20260909-D04-006,,착용형 후각 인터페이스,peer_student,,,review,
synth.owner04,서른두 채널을 순서대로 사용할 때 채널별 출력 차이를 어떤 방법으로 확인하는지 궁금하다.,ai,2,synth.peer02,top5-20260909-D04-007,,착용형 후각 인터페이스,peer_student,,,question,
synth.owner04,채널 선택과 실제 개폐 상태를 운영자가 확인할 수 있게 하면 향 전달의 문제를 제어 단계에서 점검하기 좋겠다.,ai,2,synth.peer02,top5-20260909-D04-008,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,소자의 방출 시점이 맞더라도 향이 사용자에게 도달하는 시간까지 같다고 볼 수는 없어 실제 전달 과정의 확인이 필요해 보인다.,ai,1,synth.peer02,top5-20260909-D04-009,,착용형 후각 인터페이스,peer_student,,,concern,
synth.owner04,"이동 예측값과 예정된 방출 시점, 실제 출력 기록을 나란히 남기면 선행 방출의 동작을 설명하기 좋겠다.",ai,1,synth.peer02,top5-20260909-D04-010,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,공간의 향을 사용자의 몸에 착용한 장치가 전달하는 구성은 냄새가 어디에서 온다고 느끼는지에 관한 질문을 만든다.,ai,3,synth.peer03,top5-20260909-D04-011,,착용형 후각 인터페이스,peer_student,,,interpretation,
synth.owner04,팔에서 향이 나오더라도 관객은 그것을 가상 공간 속 대상에 연결해 느낄 수 있는지 궁금하다.,ai,3,synth.peer03,top5-20260909-D04-012,,착용형 후각 인터페이스,peer_student,,,question,
synth.owner04,공간적 단서가 있는 장면과 없는 장면에서 같은 향을 제시하면 향의 출처를 해석하는 방식을 살펴볼 수 있겠다.,ai,1,synth.peer03,top5-20260909-D04-013,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,채널 수를 강조하는 설명만으로는 여러 향이 공간 경험에서 어떤 차이를 만드는지 전달하기 어렵다.,ai,3,synth.peer03,top5-20260909-D04-014,,착용형 후각 인터페이스,peer_student,,,concern,
synth.owner04,향의 종류를 늘리는 것보다 적은 종류의 방출 위치와 시점을 정교하게 구성하는 편이 공간적 관계를 이해하기 쉬울 수도 있다.,ai,1,synth.peer03,top5-20260909-D04-015,,착용형 후각 인터페이스,peer_student,,,tradeoff,
synth.owner04,정답률에 따라 추천한 훈련 시간이 실제 다음 수행과 어떤 관계를 갖는지 별도로 평가했는지 궁금하다.,ai,1,synth.peer04,top5-20260909-D04-016,,착용형 후각 인터페이스,peer_student,,,question,
synth.owner04,고정 시간 훈련과 추천 시간 훈련을 비교하되 전체 훈련량도 함께 보고하면 추천 방식의 기여를 해석하기 좋겠다.,ai,2,synth.peer04,top5-20260909-D04-017,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,정답률 상승이 장치의 추천 때문인지 향에 반복 노출된 결과인지 구분하지 않으면 학습 효과의 설명이 모호해질 수 있다.,ai,4,synth.peer04,top5-20260909-D04-018,,착용형 후각 인터페이스,peer_student,,,concern,
synth.owner04,공간 시연의 평가와 훈련 시연의 평가를 별도 표로 제시하면 어떤 기능에서 얻은 결과인지 분명해질 것이다.,ai,4,synth.peer04,top5-20260909-D04-019,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,짧은 체험은 장치의 작동을 소개하기 좋지만 지속적인 훈련의 변화를 설명하기에는 제한적이므로 발표에서 두 범위를 구분하면 좋겠다.,ai,3,synth.peer04,top5-20260909-D04-020,,착용형 후각 인터페이스,peer_student,,,tradeoff,
synth.owner04,사용자의 정답률을 개인별 추천에 활용한다면 결과를 다른 참가자와 비교 가능한 능력 순위처럼 제시하지 않도록 주의해야겠다.,ai,3,synth.peer05,top5-20260909-D04-021,,착용형 후각 인터페이스,peer_student,,,concern,
synth.owner04,"훈련 기록이 개인과 연결되어 보관되는지, 사용자가 기록을 확인하거나 지울 수 있는지 궁금하다.",ai,2,synth.peer05,top5-20260909-D04-022,,착용형 후각 인터페이스,peer_student,,,question,
synth.owner04,추천된 시간과 그 추천에 사용한 최근 수행 정보를 함께 보여주면 사용자가 계획을 이해하고 조정하기 좋겠다.,ai,3,synth.peer05,top5-20260909-D04-023,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,추천된 훈련을 건너뛰거나 종료할 수 있는 선택을 마련하면 수행 점수와 무관하게 참여를 조절할 수 있겠다.,ai,3,synth.peer05,top5-20260909-D04-024,,착용형 후각 인터페이스,peer_student,,,idea,
synth.owner04,개인화가 적절한지는 정답률뿐 아니라 사용자가 자신의 훈련 과정을 얼마나 이해하고 선택할 수 있는지도 함께 보아야겠다.,ai,4,synth.peer05,top5-20260909-D04-025,,착용형 후각 인터페이스,peer_student,,,interpretation,
synth.owner04,이 장치가 새로운 냄새를 만드는 것인지 준비된 향을 필요한 시점에 내보내는 것인지 먼저 설명해주면 좋겠다.,ai,4,synth.observer01,top5-20260909-D04-026,,착용형 후각 인터페이스,observer,,,question,
synth.owner04,AI가 사용된다는 설명만 들으면 장면을 보고 향을 합성한다고 생각할 수 있어 기능별 역할을 구분할 필요가 있다.,ai,1,synth.observer01,top5-20260909-D04-027,,착용형 후각 인터페이스,observer,,,concern,
synth.owner04,"공간 시연에서는 이동과 방출의 관계를, 훈련 시연에서는 답과 추천 시간의 관계를 각각 짧게 보여주면 이해하기 쉬울 것이다.",ai,4,synth.observer01,top5-20260909-D04-028,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,팔에 착용한 배열의 사진과 소자 구조를 함께 보여준 자료는 작은 부품이 실제 사용 형태로 이어지는 과정을 전달한다.,ai,4,synth.observer01,top5-20260909-D04-029,,착용형 후각 인터페이스,observer,,,review,
synth.owner04,향을 구분하는 훈련에 정답이 있다는 설명을 들으면 시험처럼 느껴질 수도 있는데 체험의 목적을 어떻게 소개할까?,ai,1,synth.observer01,top5-20260909-D04-030,,착용형 후각 인터페이스,observer,,,question,
synth.owner04,전시 중 여러 관객에게 장치를 착용시킬 때 조정과 준비에 어느 정도의 시간이 필요한지 궁금하다.,ai,2,synth.observer02,top5-20260909-D04-031,,착용형 후각 인터페이스,observer,,,question,
synth.owner04,"착용 준비와 공간 시연, 훈련 시연을 따로 안내하면 운영자가 관객의 관심에 맞는 체험을 제안하기 좋겠다.",ai,3,synth.observer02,top5-20260909-D04-032,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,많은 향을 연속으로 시연하면 주변에 남은 냄새가 다음 관객의 체험에도 영향을 줄 수 있겠다.,ai,1,synth.observer02,top5-20260909-D04-033,,착용형 후각 인터페이스,observer,,,concern,
synth.owner04,시연 사이 간격과 공간 환기 상태를 운영 기록에 남기면 체험 조건이 달라지는 이유를 파악하기 좋겠다.,ai,1,synth.observer02,top5-20260909-D04-034,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,모든 채널을 보여주면 기술 규모를 전달할 수 있지만 관객의 이해에는 대표적인 몇 가지 동작을 차례로 보여주는 편이 나을 수 있다.,ai,1,synth.observer02,top5-20260909-D04-035,,착용형 후각 인터페이스,observer,,,tradeoff,
synth.owner04,팔의 크기나 움직임 범위가 다른 관객에게 착용 배열을 어떻게 맞추는지 궁금하다.,ai,4,synth.observer03,top5-20260909-D04-036,,착용형 후각 인터페이스,observer,,,question,
synth.owner04,착용 전에 무게와 접촉 부위를 확인하고 참여 여부를 선택할 수 있게 하면 체험을 시작하기 편하겠다.,ai,4,synth.observer03,top5-20260909-D04-037,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,후각 식별이 어려운 관객에게 정답률만 계속 보여주면 장치를 탐색하는 경험보다 평가받는 느낌이 앞설 수 있다.,ai,1,synth.observer03,top5-20260909-D04-038,,착용형 후각 인터페이스,observer,,,concern,
synth.owner04,점수를 표시하지 않고 향을 선택해 탐색하는 모드도 제공하면 훈련과 다른 방식으로 참여할 수 있겠다.,ai,2,synth.observer03,top5-20260909-D04-039,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,개인별 훈련 시간을 추천하는 기능은 유용할 수 있지만 당일의 피로감이나 참여 의사까지 점수로 대신 판단해서는 안 되겠다.,ai,1,synth.observer03,top5-20260909-D04-040,,착용형 후각 인터페이스,observer,,,tradeoff,
synth.owner04,같은 향에도 붙이는 이름이 다를 수 있으므로 식별 과제는 냄새 감지와 명칭을 배우는 일이 함께 포함될 수 있다.,ai,4,synth.observer04,top5-20260909-D04-041,,착용형 후각 인터페이스,observer,,,interpretation,
synth.owner04,향의 이름과 익숙함이 다른 문화적 배경의 참여자에게 같은 정답 체계가 적합할지 궁금하다.,ai,1,synth.observer04,top5-20260909-D04-042,,착용형 후각 인터페이스,observer,,,question,
synth.owner04,훈련 전에 각 향에 얼마나 익숙한지 묻고 그 응답을 결과 해석에 함께 제시하면 차이를 이해하기 좋겠다.,ai,3,synth.observer04,top5-20260909-D04-043,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,개인별 추천이라는 표현이 모든 사람에게 적절한 훈련을 보장한다는 뜻으로 받아들여지지 않도록 설명 범위를 정하면 좋겠다.,ai,2,synth.observer04,top5-20260909-D04-044,,착용형 후각 인터페이스,observer,,,concern,
synth.owner04,공간 경험과 학습 활동을 같은 착용 장치로 탐색한다는 점은 향 인터페이스의 쓰임을 여러 관점에서 논의하게 한다.,ai,1,synth.observer04,top5-20260909-D04-045,,착용형 후각 인터페이스,observer,,,review,
synth.owner04,가상 공간 체험에 필요한 장치와 후각 훈련만 할 때 필요한 장치가 각각 무엇인지 알고 싶다.,ai,3,synth.observer05,top5-20260909-D04-046,,착용형 후각 인터페이스,observer,,,question,
synth.owner04,두 시연에 필요한 구성품과 준비 과정을 별도로 정리하면 교육이나 전시에서 활용 가능성을 판단하기 좋겠다.,ai,3,synth.observer05,top5-20260909-D04-047,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,연구용 시연을 곧바로 치료 효과의 근거로 소개하면 자료가 보여주는 범위를 넘어설 수 있다.,ai,1,synth.observer05,top5-20260909-D04-048,,착용형 후각 인터페이스,observer,,,concern,
synth.owner04,장치가 수행하는 기능과 아직 검증이 필요한 활용 목적을 구분한 안내를 함께 제공하면 좋겠다.,ai,1,synth.observer05,top5-20260909-D04-049,,착용형 후각 인터페이스,observer,,,idea,
synth.owner04,착용 가능한 크기와 많은 향 채널을 함께 갖추는 것은 흥미롭지만 반복 사용에서는 보충과 관리의 편의성도 중요한 비교 기준이 되겠다.,ai,3,synth.observer05,top5-20260909-D04-050,,착용형 후각 인터페이스,observer,,,tradeoff,
synth.owner05,AI가 생성한 다음 동작을 사용자가 몸이 움직이기 전에 확인할 수 있는지 궁금하다.,ai,3,synth.peer01,top5-20260909-D05-001,,Human Operator,peer_student,,,question,
synth.owner05,초기 체험에서는 동작 제안을 화면으로 확인한 뒤 신체 출력에 동의하는 단계를 두면 제어 관계를 이해하기 좋겠다.,ai,3,synth.peer01,top5-20260909-D05-002,,Human Operator,peer_student,,,idea,
synth.owner05,사용자가 하려는 동작과 AI의 명령이 다를 때 어느 쪽 의도가 우선하는지 명확하지 않으면 참여가 불안할 수 있다.,ai,1,synth.peer01,top5-20260909-D05-003,,Human Operator,peer_student,,,concern,
synth.owner05,"카메라 관찰과 AI의 판단, 팔의 물리적 반응을 연결한 구조는 화면에 제시되는 지시와 다른 상호작용 문제를 드러낸다.",ai,2,synth.peer01,top5-20260909-D05-004,,Human Operator,peer_student,,,review,
synth.owner05,지시만 보는 모드와 동작 제안을 승인하는 모드를 비교하면 직접적인 신체 출력이 필요한 상황을 논의하기 좋겠다.,ai,3,synth.peer01,top5-20260909-D05-005,,Human Operator,peer_student,,,idea,
synth.owner05,장면 해석에 실패하거나 명령이 늦게 도착했을 때 출력 회로가 어떤 상태로 전환되는지 궁금하다.,ai,4,synth.peer02,top5-20260909-D05-006,,Human Operator,peer_student,,,question,
synth.owner05,영상 판단과 전기 자극 사이에는 여러 처리 단계가 있으므로 전체 지연을 확인하지 않으면 현재 상황에 맞지 않는 명령이 남을 수 있다.,ai,2,synth.peer02,top5-20260909-D05-007,,Human Operator,peer_student,,,concern,
synth.owner05,"카메라 입력과 동작 명령, 출력 시점을 함께 기록하는 진단 화면을 제안한다. 단계별 지연을 구분하는 데 도움이 되겠다.",ai,4,synth.peer02,top5-20260909-D05-008,,Human Operator,peer_student,,,idea,
synth.owner05,상용 EMS 모듈에 컴퓨터 제어 회로를 결합했다는 설명은 기성 부품과 프로젝트가 설계한 부분을 구별하게 한다.,ai,3,synth.peer02,top5-20260909-D05-009,,Human Operator,peer_student,,,review,
synth.owner05,신체 연결 없이 명령의 순서와 중단 동작을 확인하는 시연을 먼저 마련하면 제어 구조를 설명하기 좋겠다.,ai,3,synth.peer02,top5-20260909-D05-010,,Human Operator,peer_student,,,idea,
synth.owner05,AI의 해석이 손의 움직임으로 이어질 때 몸은 정보를 받아들이는 주체이면서 동시에 시스템의 출력 매체가 된다.,ai,1,synth.peer03,top5-20260909-D05-011,,Human Operator,peer_student,,,interpretation,
synth.owner05,사용자가 자신의 의도와 다른 움직임을 경험할 때 그 움직임을 자신의 행동으로 느끼는지 궁금하다.,ai,2,synth.peer03,top5-20260909-D05-012,,Human Operator,peer_student,,,question,
synth.owner05,손과 도구가 함께 보이는 일인칭 시점은 관찰하는 장면과 수행하는 신체 사이의 관계를 구체적으로 보여준다.,ai,2,synth.peer03,top5-20260909-D05-013,,Human Operator,peer_student,,,review,
synth.owner05,자동으로 움직이는 손의 시각적 인상이 강해지면 사용자가 느끼는 불편이나 주도권의 문제가 발표에서 가려질 수 있다.,ai,2,synth.peer03,top5-20260909-D05-014,,Human Operator,peer_student,,,concern,
synth.owner05,동작 성공 여부와 별개로 사용자가 움직임을 어떻게 해석했는지 설명하는 시간을 체험 구성에 포함하면 좋겠다.,ai,2,synth.peer03,top5-20260909-D05-015,,Human Operator,peer_student,,,idea,
synth.owner05,손이 목표한 방향으로 움직였다는 사실만으로 작업을 학습했다고 판단하기는 어렵다.,ai,3,synth.peer04,top5-20260909-D05-016,,Human Operator,peer_student,,,concern,
synth.owner05,체험 직후의 수행과 도움 없이 다시 수행한 결과를 구분하면 즉각적인 동작 유도와 학습을 따로 검토할 수 있겠다.,ai,2,synth.peer04,top5-20260909-D05-017,,Human Operator,peer_student,,,idea,
synth.owner05,자료에서 말하는 폐루프는 실제 손의 반응을 다시 관찰해 다음 명령에 반영하는 것인지 구체적인 흐름을 확인하고 싶다.,ai,3,synth.peer04,top5-20260909-D05-018,,Human Operator,peer_student,,,question,
synth.owner05,성공한 장면과 함께 판단이 불확실하거나 동작을 중단한 장면도 제시하면 시스템의 작동 범위를 이해하기 좋겠다.,ai,4,synth.peer04,top5-20260909-D05-019,,Human Operator,peer_student,,,idea,
synth.owner05,단순한 과제는 제어 관계를 설명하기 좋지만 복잡한 도구 사용까지 가능하다는 근거가 되지는 않으므로 평가 범위를 명시하면 좋겠다.,ai,4,synth.peer04,top5-20260909-D05-020,,Human Operator,peer_student,,,tradeoff,
synth.owner05,몸에 직접 동작을 유도하는 체험에서는 시작할 때의 동의뿐 아니라 진행 중 동의를 철회할 방법이 중요해 보인다.,ai,1,synth.peer05,top5-20260909-D05-021,,Human Operator,peer_student,,,concern,
synth.owner05,사용자가 언제든 쉽게 중단할 수 있는 조작을 체험의 첫 단계에서 설명하고 확인하면 좋겠다.,ai,2,synth.peer05,top5-20260909-D05-022,,Human Operator,peer_student,,,idea,
synth.owner05,관찰 영상에 작업 공간의 사적인 정보가 포함될 수 있는데 처리와 보관 범위가 어떻게 정해지는지 궁금하다.,ai,3,synth.peer05,top5-20260909-D05-023,,Human Operator,peer_student,,,question,
synth.owner05,AI가 권하는 동작을 수행할 책임과 사용자가 선택한 행동의 책임을 같은 것으로 취급하기 어려워 제어 권한의 설명이 필요하다.,ai,2,synth.peer05,top5-20260909-D05-024,,Human Operator,peer_student,,,interpretation,
synth.owner05,가능한 동작과 체험에서 제외한 동작을 명시하면 관객이 AI의 수행 범위를 과도하게 기대하는 것을 줄일 수 있겠다.,ai,4,synth.peer05,top5-20260909-D05-025,,Human Operator,peer_student,,,idea,
synth.owner05,"이 장치는 손을 움직이라는 신호를 주는 것인지, 전기 자극으로 실제 움직임을 유도하는 것인지 먼저 구분해주면 좋겠다.",ai,2,synth.observer01,top5-20260909-D05-026,,Human Operator,observer,,,question,
synth.owner05,손이 움직이는 영상만 보면 AI가 사람의 의도를 읽는 장치라고 오해할 수 있다.,ai,2,synth.observer01,top5-20260909-D05-027,,Human Operator,observer,,,concern,
synth.owner05,카메라가 작업 장면을 보고 명령을 만든다는 과정을 짧게 설명하면 입력에 대한 오해를 줄일 수 있겠다.,ai,4,synth.observer01,top5-20260909-D05-028,,Human Operator,observer,,,idea,
synth.owner05,화면의 지시를 사람이 해석하는 단계와 몸에 직접 출력하는 단계의 차이를 비교하기에 눈에 띄는 사례다.,ai,4,synth.observer01,top5-20260909-D05-029,,Human Operator,observer,,,review,
synth.owner05,처음 참여하는 사람에게 어떤 느낌이 예상되는지와 언제 체험이 끝나는지를 사전에 설명하는지 궁금하다.,ai,3,synth.observer01,top5-20260909-D05-030,,Human Operator,observer,,,question,
synth.owner05,전시 운영자가 관객의 체험을 관찰하면서 명령 상태와 중단 여부를 확인할 수 있는 화면이 있을까?,ai,4,synth.observer02,top5-20260909-D05-031,,Human Operator,observer,,,question,
synth.owner05,신체 착용 시연과 장치 구조 설명을 별도 공간으로 나누면 기다리는 관객도 작동 원리를 이해할 수 있겠다.,ai,3,synth.observer02,top5-20260909-D05-032,,Human Operator,observer,,,idea,
synth.owner05,짧은 전시 시간에 많은 사람에게 착용을 반복하면 개인별 준비 과정을 충분히 설명하기 어려울 수 있다.,ai,2,synth.observer02,top5-20260909-D05-033,,Human Operator,observer,,,concern,
synth.owner05,체험 가능 인원보다 준비와 설명에 필요한 시간을 기준으로 예약 간격을 정하면 운영 계획을 세우기 좋겠다.,ai,1,synth.observer02,top5-20260909-D05-034,,Human Operator,observer,,,idea,
synth.owner05,관객이 직접 참여하면 이해가 깊어질 수 있지만 모든 방문객에게 착용을 권하기보다 관찰만 하는 경로도 동등하게 제공하면 좋겠다.,ai,2,synth.observer02,top5-20260909-D05-035,,Human Operator,observer,,,tradeoff,
synth.owner05,착용을 원하지 않거나 참여 조건이 맞지 않는 사람이 같은 개념을 이해할 수 있는 대체 체험이 있는지 궁금하다.,ai,4,synth.observer03,top5-20260909-D05-036,,Human Operator,observer,,,question,
synth.owner05,AI의 동작 명령을 화면 속 손 모형으로 보여주면 신체 자극 없이도 장면 해석과 출력의 관계를 살펴볼 수 있겠다.,ai,3,synth.observer03,top5-20260909-D05-037,,Human Operator,observer,,,idea,
synth.owner05,자발적으로 움직일 수 있는 범위가 사람마다 다르므로 하나의 동작 시연을 모두에게 같은 경험으로 설명하기는 어렵다.,ai,1,synth.observer03,top5-20260909-D05-038,,Human Operator,observer,,,concern,
synth.owner05,체험 중 불편을 표현하는 방법을 말하기에만 의존하지 않도록 중단 의사를 전달할 여러 방식을 고려하면 좋겠다.,ai,1,synth.observer03,top5-20260909-D05-039,,Human Operator,observer,,,idea,
synth.owner05,몸의 직접적인 반응이 작품의 핵심이더라도 관찰과 설명만으로 참여한 사람의 해석을 덜 중요한 것으로 다루지 않았으면 한다.,ai,1,synth.observer03,top5-20260909-D05-040,,Human Operator,observer,,,tradeoff,
synth.owner05,누가 손의 다음 움직임을 정하는지 묻게 된다는 점에서 자동화와 인간의 역할에 관한 토론으로 연결할 수 있다.,ai,3,synth.observer04,top5-20260909-D05-041,,Human Operator,observer,,,interpretation,
synth.owner05,AI가 움직임을 정하더라도 사용자가 과제의 목표를 직접 고르면 경험이 달라질지 궁금하다.,ai,1,synth.observer04,top5-20260909-D05-042,,Human Operator,observer,,,question,
synth.owner05,사용자가 목표를 정하는 조건과 시스템이 과제를 제안하는 조건을 나누어 이야기하면 주도권의 여러 수준을 살펴볼 수 있겠다.,ai,1,synth.observer04,top5-20260909-D05-043,,Human Operator,observer,,,idea,
